Date:Language-specific:Polyglot:Mean runtimes per profile:Median runtimes per profile:Most runtimes per profile:Second most runtimes per profile:Third most runtimes per profile
2014-03-11:31:42:3,232876712328767:2,0:10:9:8
2014-03-11:29:42:3,295774647887324:2,0:10:9:8
2014-03-11:31:42:3,232876712328767:2,0:10:9:8
2014-03-12:30:42:3,263888888888889:2,0:10:9:8
2014-03-12:30:42:3,263888888888889:2,0:10:9:8
2014-03-12:30:42:3,263888888888889:2,0:10:9:8
2014-03-12:30:42:3,263888888888889:2,0:10:9:8
2014-03-13:30:42:3,263888888888889:2,0:10:9:8
2014-03-13:30:44:3,3378378378378377:2,5:10:9:8
2014-03-13:30:42:3,263888888888889:2,0:10:9:8
2014-03-13:30:42:3,263888888888889:2,0:10:9:8
2014-03-14:30:44:3,3378378378378377:2,5:10:9:8
2014-03-21:30:44:3,3378378378378377:2,5:10:9:8
2014-03-26:30:44:3,3378378378378377:2,5:10:9:8
2014-03-27:30:45:3,3466666666666662:3,0:10:9:8
2014-03-27:30:44:3,3378378378378377:2,5:10:9:8
2014-03-27:30:44:3,3378378378378377:2,5:10:9:8
2014-03-27:30:44:3,3378378378378377:2,5:10:9:8
2014-03-27:30:44:3,3378378378378377:2,5:10:9:8
2014-03-27:30:44:3,3378378378378377:2,5:10:9:8
2014-03-27:30:44:3,3378378378378377:2,5:10:9:8
2014-03-28:30:45:3,3466666666666662:3,0:10:9:8
2014-03-31:30:45:3,3466666666666662:3,0:10:9:8
2014-04-02:30:45:3,3466666666666662:3,0:10:9:8
2014-04-03:30:45:3,2933333333333334:2,0:10:9:8
2014-04-03:30:45:3,2933333333333334:2,0:10:9:8
2014-04-18:30:45:3,2933333333333334:2,0:10:9:8
2014-04-21:30:45:3,2933333333333334:2,0:10:9:8
2014-04-24:28:44:3,388888888888889:3,0:10:9:8
2014-04-25:28:44:3,388888888888889:3,0:10:9:8
2014-05-08:28:44:3,4027777777777777:3,0:10:9:8
2014-05-08:28:44:3,4027777777777777:3,0:10:9:8
2014-05-08:28:44:3,4027777777777777:3,0:10:9:8
2014-05-09:28:44:3,4027777777777777:3,0:10:9:8
2014-05-09:28:44:3,4027777777777777:3,0:10:9:8
2014-05-09:28:44:3,4027777777777777:3,0:10:9:8
2014-05-09:28:44:3,4027777777777777:3,0:10:9:8
2014-05-13:28:44:3,4027777777777777:3,0:10:9:8
2014-05-14:28:44:3,4027777777777777:3,0:10:9:8
2014-05-14:28:44:3,4027777777777777:3,0:10:9:8
2014-05-16:28:44:3,4027777777777777:3,0:10:9:8
2014-05-16:28:44:3,4027777777777777:3,0:10:9:8
2014-05-20:27:44:3,436619718309859:3,0:10:9:8
2014-05-20:26:45:3,450704225352113:3,0:10:9:8
2014-05-21:26:45:3,450704225352113:3,0:10:9:8
2014-05-22:26:47:3,534246575342466:4,0:10:9:8
2014-05-22:26:47:3,534246575342466:4,0:10:9:8
2014-05-23:26:47:3,547945205479452:4,0:10:9:8
