Date:Mean:Median:Youngest:Oldest
2015-03-11:342,82894736842104:292,5:6:614
2015-03-14:344,82666666666665:295,0:9:617
2015-03-15:342,5890410958904:291,0:10:618
2015-03-15:346,31081081081084:293,5:10:618
2015-03-16:343,5890410958904:292,0:11:619
2015-03-16:323,4931506849315:292,0:0:619
2015-03-16:319,6164383561644:292,0:0:619
2015-03-16:324,05555555555554:292,0:0:619
2015-03-18:321,6164383561644:294,0:2:621
2015-03-19:322,6164383561644:295,0:3:622
2015-03-20:320,35616438356163:296,0:1:623
2015-03-20:317,90410958904107:296,0:-3:623
2015-03-20:320,3013698630137:296,0:0:623
2015-03-23:317,5890410958904:299,0:0:626
2015-03-24:317,9178082191781:300,0:0:627
2015-03-24:323,63013698630135:300,0:0:627
2015-03-25:318,9178082191781:301,0:1:628
2015-03-25:318,9178082191781:301,0:1:628
2015-03-25:318,9178082191781:301,0:1:628
2015-03-25:318,9178082191781:301,0:1:628
2015-03-26:319,9178082191781:302,0:2:629
2015-03-26:319,9178082191781:302,0:2:629
2015-03-26:357,82894736842104:307,5:21:629
2015-04-01:325,9178082191781:308,0:8:635
2015-04-10:332,8333333333333:317,0:17:644
2015-04-13:334,5138888888889:320,0:1:647
2015-04-14:336,8333333333333:321,0:21:648
2015-04-14:326,97222222222223:321,0:0:648
2015-04-14:326,97222222222223:321,0:0:648
2015-04-14:323,19444444444446:321,0:0:648
2015-04-14:335,5138888888889:321,0:2:648
2015-04-15:377,82894736842104:327,5:41:649
2015-04-15:336,47222222222223:322,0:0:649
2015-04-15:323,4861111111111:322,0:0:649
2015-04-15:318,8888888888889:319,0:0:649
2015-04-15:318,93055555555554:319,0:0:649
2015-04-17:320,8611111111111:321,0:0:651
2015-04-17:320,8611111111111:321,0:0:651
2015-04-17:321,59722222222223:321,0:2:651
2015-04-29:328,3013698630137:330,0:0:663
2015-05-04:333,3013698630137:335,0:5:668
2015-05-11:340,3013698630137:342,0:12:675
2015-05-12:338,83561643835617:343,0:0:676
2015-05-21:347,5342465753425:352,0:0:685
2015-05-22:339,13698630136986:325,0:0:686
2015-05-22:348,5342465753425:353,0:1:686
2015-05-26:333,94520547945206:322,0:0:690
2015-05-28:316,2328767123288:316,0:0:692
2015-05-28:325,6301369863014:318,0:0:692
2015-05-29:315,8493150684932:317,0:0:693
2015-05-29:315,8493150684932:317,0:0:693
2015-06-01:318,8493150684932:320,0:3:696
2015-06-03:320,16438356164383:322,0:0:698
2015-06-03:320,8493150684932:322,0:5:698
2015-06-03:320,16438356164383:322,0:0:698
2015-06-03:320,8493150684932:322,0:5:698
2015-06-08:325,16438356164383:327,0:5:703
2015-06-08:325,16438356164383:327,0:5:703
2015-06-08:325,16438356164383:327,0:5:703
2015-06-08:325,16438356164383:327,0:5:703
2015-06-09:326,16438356164383:328,0:6:704
2015-06-09:326,16438356164383:328,0:6:704
2015-06-09:326,16438356164383:328,0:6:704
2015-06-10:325,4657534246575:329,0:0:705
2015-06-12:327,4657534246575:331,0:2:707
2015-06-15:330,4657534246575:334,0:5:710
2015-06-16:331,4657534246575:335,0:6:711
2015-06-17:328,82191780821915:336,0:0:712
2015-06-30:334,2328767123288:347,0:12:725
2015-07-08:342,2328767123288:355,0:20:733
2015-07-10:344,2328767123288:357,0:22:735
2015-07-17:345,80555555555554:364,0:29:742
2015-07-17:351,2328767123288:364,0:29:742
2015-07-22:349,47222222222223:369,0:0:747
2015-08-05:363,47222222222223:383,0:14:761
2015-08-06:364,47222222222223:384,0:15:762
2015-08-10:363,5068493150685:388,0:6:766
2015-08-10:363,5068493150685:388,0:6:766
2015-08-12:365,3972602739726:390,0:0:768
2015-08-25:377,027397260274:403,0:5:781
2015-09-23:406,25:432,0:34:810
2015-09-24:402,09589041095893:433,0:31:811
2015-09-25:403,09589041095893:434,0:32:812
2015-09-25:403,09589041095893:434,0:32:812
2015-09-25:408,25:434,0:36:812
2015-09-28:406,09589041095893:437,0:35:815
2015-09-28:405,6164383561644:437,0:0:815
2015-09-28:406,09589041095893:437,0:35:815
2015-09-28:406,09589041095893:437,0:35:815
2015-09-28:406,09589041095893:437,0:35:815
2015-09-28:406,09589041095893:437,0:35:815
2015-10-02:410,09589041095893:441,0:39:819
2015-10-15:417,4054054054054:443,5:2:832
2015-10-15:422,6164383561644:454,0:17:832
2015-10-19:421,4054054054054:447,5:6:836
2015-10-19:427,09589041095893:458,0:56:836
2015-10-19:421,4054054054054:447,5:6:836
2015-10-19:421,4054054054054:447,5:6:836
2015-10-19:421,4054054054054:447,5:6:836
2015-10-19:421,4054054054054:447,5:6:836
2015-10-19:421,4054054054054:447,5:6:836
2015-10-20:428,09589041095893:459,0:57:837
2015-10-21:423,4054054054054:449,5:8:838
2015-10-26:423,06666666666666:444,0:13:843
2015-10-26:423,06666666666666:444,0:13:843
2015-11-04:432,06666666666666:453,0:22:852
2015-11-15:446,1621621621622:474,5:33:863
2015-11-27:458,1621621621622:486,5:45:875
2015-12-29:490,1621621621622:518,5:77:907
2016-01-06:485,7972972972973:504,0:0:915
2016-01-11:490,7972972972973:509,0:5:920
2016-01-14:491,93150684931504:524,0:0:923
2016-01-14:491,81081081081084:512,0:0:923
2016-01-16:475,1917808219178:502,0:0:925
2016-01-16:487,72602739726034:526,0:0:925
2016-01-19:478,1917808219178:505,0:3:928
2016-01-27:482,68055555555554:525,0:0:936
2016-01-27:482,68055555555554:525,0:0:936
2016-01-27:482,68055555555554:525,0:0:936
2016-01-27:482,68055555555554:525,0:0:936
2016-01-27:482,68055555555554:525,0:0:936
2016-01-27:482,68055555555554:525,0:0:936
2016-01-27:482,68055555555554:525,0:0:936
2016-01-27:489,55555555555554:525,0:11:936
2016-01-27:482,68055555555554:525,0:0:936
2016-01-27:482,68055555555554:525,0:0:936
2016-01-28:483,68055555555554:526,0:1:937
2016-02-02:490,8857142857143:531,0:6:942
2016-02-02:490,8857142857143:531,0:6:942
2016-02-15:496,7887323943662:532,0:0:955
2016-02-15:497,22535211267603:532,0:19:955
2016-02-16:491,31944444444446:514,0:1:956
2016-02-17:495,5211267605634:534,0:2:957
2016-02-17:495,5211267605634:534,0:2:957
2016-03-05:507,36619718309856:551,0:0:974
2016-03-06:503,7605633802817:552,0:0:975
2016-03-07:509,36619718309856:553,0:2:976
2016-03-08:505,7605633802817:554,0:2:977
2016-03-10:507,7605633802817:556,0:4:979
2016-03-29:522,3661971830986:575,0:0:998
2016-03-29:526,7605633802817:575,0:23:998
2016-03-30:523,3661971830986:576,0:1:999
2016-03-30:523,3661971830986:576,0:1:999
2016-03-31:524,3661971830986:577,0:2:1000
2016-03-31:524,3661971830986:577,0:2:1000
2016-04-05:529,3661971830986:582,0:7:1005
2016-04-05:529,3661971830986:582,0:7:1005
2016-04-05:529,3661971830986:582,0:7:1005
2016-04-19:543,3661971830986:596,0:21:1019
2016-04-19:543,3661971830986:596,0:21:1019
2016-04-19:543,3661971830986:596,0:21:1019
2016-04-20:534,6056338028169:559,0:0:1020
2016-04-20:534,6056338028169:559,0:0:1020
2016-04-20:544,3661971830986:597,0:22:1020
